0	0	0.74	0	
0	1	-0.108419	6.99793e-06	
0	2	-0.103226	1.29991e-05	
0	3	0.0193731	-4.28944e-06	
0	4	0.0073866	-2.18754e-06	
0	5	0.00874768	-2.65316e-06	
0	6	-0.000614215	5.97771e-07	
0	7	-0.00491748	2.40273e-06	
0	8	0.00268156	-1.46663e-06	
0	9	0.000488905	-4.7523e-07	
0	10	-0.00026217	1.88969e-07	
0	11	-0.000722632	5.6015e-07	
0	12	-0.000577837	5.00889e-07	
0	13	0.000709429	-6.37757e-07	
0	14	0.000291631	-3.27603e-07	
0	15	-4.32988e-05	1.56615e-07	
0	16	-0.000179892	1.4209e-07	
0	17	-0.000137086	1.68114e-07	
0	18	9.15138e-05	-1.52207e-07	
0	19	5.19721e-05	-9.71211e-08	
0	20	3.60024e-06	1.10134e-08	
0	21	-2.19866e-05	9.21982e-08	
0	22	-1.80482e-05	6.77436e-08	
0	23	1.52787e-05	-4.89386e-08	
0	24	6.21277e-06	-1.59464e-08	
0	25	-2.0063e-06	-1.57398e-08	
0	26	-5.35462e-06	2.81627e-08	
0	27	-2.76332e-06	3.11962e-08	
0	28	3.7987e-06	-2.31201e-08	
0	29	1.90929e-06	-8.2704e-09	
0	30	1.3955e-07	-8.24922e-09	
0	31	-7.67271e-07	-8.81501e-09	
0	-32	-1.65405e-06	0	
0	-31	-7.67271e-07	8.81501e-09	
0	-30	1.3955e-07	8.24922e-09	
0	-29	1.90929e-06	8.2704e-09	
0	-28	3.7987e-06	2.31201e-08	
0	-27	-2.76332e-06	-3.11962e-08	
0	-26	-5.35462e-06	-2.81627e-08	
0	-25	-2.0063e-06	1.57398e-08	
0	-24	6.21277e-06	1.59464e-08	
0	-23	1.52787e-05	4.89386e-08	
0	-22	-1.80482e-05	-6.77436e-08	
0	-21	-2.19866e-05	-9.21982e-08	
0	-20	3.60024e-06	-1.10134e-08	
0	-19	5.19721e-05	9.71211e-08	
0	-18	9.15138e-05	1.52207e-07	
0	-17	-0.000137086	-1.68114e-07	
0	-16	-0.000179892	-1.4209e-07	
0	-15	-4.32988e-05	-1.56615e-07	
0	-14	0.000291631	3.27603e-07	
0	-13	0.000709429	6.37757e-07	
0	-12	-0.000577837	-5.00889e-07	
0	-11	-0.000722632	-5.6015e-07	
0	-10	-0.00026217	-1.88969e-07	
0	-9	0.000488905	4.7523e-07	
0	-8	0.00268156	1.46663e-06	
0	-7	-0.00491748	-2.40273e-06	
0	-6	-0.000614215	-5.97771e-07	
0	-5	0.00874768	2.65316e-06	
0	-4	0.0073866	2.18754e-06	
0	-3	0.0193731	4.28944e-06	
0	-2	-0.103226	-1.29991e-05	
0	-1	-0.108419	-6.99793e-06	
1	0	-0.108419	-2.03331e-06	
1	1	-0.000352956	1.87809e-06	
1	2	-0.0336451	3.80009e-06	
1	3	0.037013	-6.22156e-06	
1	4	0.00524477	-1.89126e-06	
1	5	-0.00146045	2.15295e-07	
1	6	-0.00643547	2.36808e-06	
1	7	-0.00605889	2.61373e-06	
1	8	0.0037161	-1.85785e-06	
1	9	0.00200376	-1.14616e-06	
1	10	0.000445198	-2.09466e-07	
1	11	-0.000654551	5.47443e-07	
1	12	-0.000864663	5.56694e-07	
1	13	0.000392856	-3.30123e-07	
1	14	0.000165787	-1.30959e-07	
1	15	-1.67988e-05	2.02445e-08	
1	16	-8.51986e-05	1.1647e-07	
1	17	-6.98374e-05	2.83602e-08	
1	18	0.000102335	-1.77536e-07	
1	19	3.21156e-05	-3.11999e-08	
1	20	-1.97375e-05	6.65109e-09	
1	21	-3.17672e-05	4.46084e-08	
1	22	-1.65037e-05	2.23714e-08	
1	23	2.08475e-05	-6.22463e-08	
1	24	1.07467e-05	3.83379e-08	
1	25	-7.25458e-07	3.63328e-08	
1	26	-5.91322e-06	1.53448e-08	
1	27	-4.08575e-06	2.91232e-08	
1	28	2.72998e-06	1.94539e-08	
1	29	1.58676e-06	-3.94661e-08	
1	30	1.835e-07	-2.18897e-09	
1	31	-2.53842e-07	3.70768e-08	
1	-32	-1.10691e-06	2.31747e-08	
1	-31	-3.41416e-07	-1.73004e-08	
1	-30	2.68139e-07	4.60807e-08	
1	-29	1.65425e-06	1.57909e-09	
1	-28	2.70436e-06	4.99937e-09	
1	-27	-4.03939e-06	-4.34049e-09	
1	-26	-5.86588e-06	6.56303e-08	
1	-25	-7.77272e-07	-3.62325e-08	
1	-24	1.07451e-05	8.48429e-09	
1	-23	2.08405e-05	1.90932e-08	
1	-22	-1.64007e-05	-7.13331e-09	
1	-21	-3.18584e-05	-3.116e-09	
1	-20	-1.97423e-05	-4.62508e-08	
1	-19	3.21473e-05	9.2768e-12	
1	-18	0.000102301	8.6295e-08	
1	-17	-6.97639e-05	-6.62025e-08	
1	-16	-8.52822e-05	-1.83477e-07	
1	-15	-1.6885e-05	4.83366e-08	
1	-14	0.000165821	2.20628e-07	
1	-13	0.000392907	3.24215e-07	
1	-12	-0.000864693	-7.10112e-07	
1	-11	-0.000654549	-5.35317e-07	
1	-10	0.000445306	3.11629e-07	
1	-9	0.0020038	1.19634e-06	
1	-8	0.00371603	2.00999e-06	
1	-7	-0.00605907	-2.92224e-06	
1	-6	-0.00643547	-2.5691e-06	
1	-5	-0.00146026	-2.49162e-07	
1	-4	0.00524515	1.43668e-06	
1	-3	0.037013	7.95719e-06	
1	-2	-0.0336456	-6.20032e-06	
1	-1	-0.000353583	4.88481e-07	
2	0	-0.103226	-4.69495e-06	
2	1	-0.0336449	1.74535e-06	
2	2	-0.0414933	2.78787e-06	
2	3	0.0150869	-2.1522e-06	
2	4	0.00562014	-1.23883e-06	
2	5	0.00168999	5.52662e-08	
2	6	-6.73879e-05	4.87119e-07	
2	7	-0.00291318	1.16494e-06	
2	8	0.00250739	-1.39535e-06	
2	9	0.000248858	-3.62797e-07	
2	10	-0.00075363	4.83641e-07	
2	11	-0.00054571	4.76346e-07	
2	12	-0.00032447	2.90824e-07	
2	13	0.000684033	-5.70245e-07	
2	14	0.000231775	-2.39014e-07	
2	15	-0.00010952	1.09038e-07	
2	16	-0.00015851	1.60098e-07	
2	17	-0.000102768	8.84745e-08	
2	18	9.22059e-05	-3.58428e-08	
2	19	4.45883e-05	-5.48598e-08	
2	20	-5.40023e-06	2.94124e-08	
2	21	-1.95627e-05	-3.12739e-08	
2	22	-1.36618e-05	4.41793e-08	
2	23	1.53739e-05	-5.97133e-08	
2	24	5.04627e-06	-8.43426e-08	
2	25	-3.32595e-06	-9.05664e-09	
2	26	-4.84507e-06	6.91835e-08	
2	27	-2.02461e-06	3.45683e-09	
2	28	3.79618e-06	-1.00976e-08	
2	29	1.7155e-06	3.60899e-08	
2	30	-1.21285e-07	-5.71911e-08	
2	31	-7.43878e-07	5.59122e-08	
2	-32	-1.29845e-06	-2.76781e-08	
2	-31	-6.7145e-07	-7.28437e-09	
2	-30	-1.59084e-07	6.22104e-09	
2	-29	1.70558e-06	4.92827e-09	
2	-28	3.74243e-06	-7.10893e-08	
2	-27	-1.99634e-06	3.11263e-08	
2	-26	-4.86095e-06	3.53064e-09	
2	-25	-3.35705e-06	-1.16119e-08	
2	-24	5.08064e-06	-1.25161e-08	
2	-23	1.53779e-05	1.94632e-08	
2	-22	-1.37305e-05	-2.00942e-08	
2	-21	-1.94466e-05	-7.6652e-08	
2	-20	-5.40493e-06	6.70605e-08	
2	-19	4.45774e-05	7.21043e-08	
2	-18	9.22506e-05	6.41836e-08	
2	-17	-0.000102826	-1.16879e-07	
2	-16	-0.000158472	-1.34759e-07	
2	-15	-0.000109454	-1.29357e-07	
2	-14	0.000231766	1.71084e-07	
2	-13	0.000684034	6.20391e-07	
2	-12	-0.00032455	-3.30591e-07	
2	-11	-0.000545765	-3.63606e-07	
2	-10	-0.000753497	-4.68019e-07	
2	-9	0.000249058	1.93882e-07	
2	-8	0.00250736	1.47974e-06	
2	-7	-0.00291356	-1.5962e-06	
2	-6	-6.76609e-05	-1.45113e-07	
2	-5	0.00169007	6.6752e-07	
2	-4	0.00562073	1.71253e-06	
2	-3	0.0150872	4.13871e-06	
2	-2	-0.0414937	-7.42252e-06	
2	-1	-0.0336454	-2.31633e-06	
3	0	0.0193733	8.87915e-07	
3	1	0.0370139	5.85495e-07	
3	2	0.0150872	-1.38969e-06	
3	3	0.0130142	-1.88253e-06	
3	4	-0.000709756	-2.02196e-07	
3	5	-0.00820666	1.99337e-06	
3	6	-0.00259872	8.94589e-07	
3	7	-0.00145394	4.61491e-07	
3	8	0.00317758	-1.44338e-06	
3	9	0.00121871	-6.04728e-07	
3	10	-0.000526016	4.33288e-07	
3	11	-0.000405906	3.00589e-07	
3	12	-0.000409353	2.09976e-07	
3	13	0.000357476	-3.67095e-07	
3	14	8.76556e-05	-1.06591e-07	
3	15	-0.000110288	1.20515e-07	
3	16	-4.60158e-05	9.08841e-08	
3	17	-1.72783e-05	6.18781e-08	
3	18	9.3098e-05	-8.92514e-08	
3	19	1.66347e-05	-1.25281e-08	
3	20	-3.31716e-05	5.18653e-08	
3	21	-2.45028e-05	1.14092e-08	
3	22	-7.51465e-06	-2.30783e-08	
3	23	2.0262e-05	5.10747e-08	
3	24	7.96366e-06	-1.33459e-08	
3	25	-3.29684e-06	1.37541e-08	
3	26	-4.97275e-06	-3.37574e-08	
3	27	-2.59931e-06	-2.40051e-08	
3	28	2.74265e-06	-1.25557e-08	
3	29	1.09503e-06	-1.56148e-08	
3	30	-2.38452e-07	6.82963e-08	
3	31	-2.07985e-07	-1.09428e-07	
3	-32	-6.59159e-07	3.8599e-08	
3	-31	-2.38518e-07	3.09008e-09	
3	-30	-2.42796e-07	-3.77152e-08	
3	-29	1.12525e-06	1.39535e-08	
3	-28	2.77007e-06	-2.71809e-09	
3	-27	-2.6625e-06	2.48378e-08	
3	-26	-4.96077e-06	-1.18703e-08	
3	-25	-3.21631e-06	-1.28567e-08	
3	-24	7.90342e-06	2.76326e-08	
3	-23	2.02768e-05	5.75074e-08	
3	-22	-7.45775e-06	1.06593e-08	
3	-21	-2.45707e-05	-2.45411e-08	
3	-20	-3.3216e-05	-2.70111e-08	
3	-19	1.66154e-05	-2.94245e-08	
3	-18	9.31519e-05	1.562e-07	
3	-17	-1.73068e-05	4.44237e-09	
3	-16	-4.60594e-05	-8.8336e-08	
3	-15	-0.000110218	-5.1456e-08	
3	-14	8.76947e-05	8.76364e-08	
3	-13	0.000357466	3.03152e-07	
3	-12	-0.000409388	-3.16016e-07	
3	-11	-0.000406	-3.05859e-07	
3	-10	-0.000526061	-4.10336e-07	
3	-9	0.00121886	7.85149e-07	
3	-8	0.00317764	1.88081e-06	
3	-7	-0.00145409	-8.45399e-07	
3	-6	-0.00259883	-1.07325e-06	
3	-5	-0.00820647	-3.13993e-06	
3	-4	-0.00070928	-4.18038e-07	
3	-3	0.0130143	2.98794e-06	
3	-2	0.0150866	2.01848e-06	
3	-1	0.0370132	4.82466e-06	
4	0	0.00738614	1.38132e-07	
4	1	0.00524503	-5.56272e-07	
4	2	0.00562006	-5.15906e-07	
4	3	-0.000709687	2.24532e-08	
4	4	0.00118068	2.3116e-07	
4	5	-0.00312959	1.01534e-06	
4	6	0.00185331	-3.70037e-07	
4	7	0.000419196	-3.14657e-07	
4	8	0.000886593	-4.76994e-07	
4	9	-0.000422532	1.14052e-07	
4	10	-0.0011892	7.02919e-07	
4	11	-1.38562e-05	8.03045e-08	
4	12	0.000178808	-1.5965e-07	
4	13	0.000477519	-4.16945e-07	
4	14	6.78879e-05	3.14147e-08	
4	15	-0.000205823	1.82373e-07	
4	16	-8.60466e-05	7.20601e-08	
4	17	-2.38528e-05	-5.09707e-08	
