0	0	0.14	0	
0	1	0.108189	-7.29663e-06	
0	2	0.0424291	-5.64406e-06	
0	3	-0.00566025	1.29994e-06	
0	4	-0.0152264	4.23116e-06	
0	5	-0.00385246	1.3024e-06	
0	6	0.00449219	-1.87507e-06	
0	7	0.00314607	-1.49698e-06	
0	8	-0.00104201	6.01656e-07	
0	9	-0.00197271	1.23922e-06	
0	10	-0.000212339	1.54792e-07	
0	11	0.00100197	-7.38968e-07	
0	12	0.000574923	-4.42749e-07	
0	13	-0.00028719	2.88436e-07	
0	14	-0.000454975	4.49119e-07	
0	15	-6.0911e-05	4.95008e-08	
0	16	0.00021949	-2.61475e-07	
0	17	0.000139226	-1.73183e-07	
0	18	-5.30756e-05	7.05144e-08	
0	19	-0.000102134	1.41827e-07	
0	20	-2.01194e-05	3.84385e-08	
0	21	4.68407e-05	-5.79375e-08	
0	22	3.42011e-05	-3.83195e-08	
0	23	-9.46585e-06	2.97282e-08	
0	24	-2.41482e-05	5.33158e-08	
0	25	-6.87466e-06	3.16293e-08	
0	26	1.04023e-05	1.06926e-08	
0	27	9.62387e-06	2.44485e-08	
0	28	-8.89781e-07	3.55865e-08	
0	29	-6.5894e-06	2.22591e-08	
0	30	-3.66633e-06	-4.34159e-09	
0	31	2.2041e-06	-1.57961e-08	
0	-32	4.89502e-06	0	
0	-31	2.2041e-06	1.57961e-08	
0	-30	-3.66633e-06	4.34159e-09	
0	-29	-6.5894e-06	-2.22591e-08	
0	-28	-8.89781e-07	-3.55865e-08	
0	-27	9.62387e-06	-2.44485e-08	
0	-26	1.04023e-05	-1.06926e-08	
0	-25	-6.87466e-06	-3.16293e-08	
0	-24	-2.41482e-05	-5.33158e-08	
0	-23	-9.46585e-06	-2.97282e-08	
0	-22	3.42011e-05	3.83195e-08	
0	-21	4.68407e-05	5.79375e-08	
0	-20	-2.01194e-05	-3.84385e-08	
0	-19	-0.000102134	-1.41827e-07	
0	-18	-5.30756e-05	-7.05144e-08	
0	-17	0.000139226	1.73183e-07	
0	-16	0.00021949	2.61475e-07	
0	-15	-6.0911e-05	-4.95008e-08	
0	-14	-0.000454975	-4.49119e-07	
0	-13	-0.00028719	-2.88436e-07	
0	-12	0.000574923	4.42749e-07	
0	-11	0.00100197	7.38968e-07	
0	-10	-0.000212339	-1.54792e-07	
0	-9	-0.00197271	-1.23922e-06	
0	-8	-0.00104201	-6.01656e-07	
0	-7	0.00314607	1.49698e-06	
0	-6	0.00449219	1.87507e-06	
0	-5	-0.00385246	-1.3024e-06	
0	-4	-0.0152264	-4.23116e-06	
0	-3	-0.00566025	-1.29994e-06	
0	-2	0.0424291	5.64406e-06	
0	-1	0.108189	7.29663e-06	
1	0	0.108189	1.53758e-06	
1	1	0.0824395	-4.42577e-06	
1	2	0.0294122	-3.50997e-06	
1	3	-0.00794998	1.59262e-06	
1	4	-0.0132499	3.42747e-06	
1	5	-0.00233277	6.91859e-07	
1	6	0.00453051	-1.84383e-06	
1	7	0.00265651	-1.22231e-06	
1	8	-0.00124088	6.91583e-07	
1	9	-0.00185305	1.12131e-06	
1	10	-7.88688e-05	3.72247e-08	
1	11	0.00100497	-7.50445e-07	
1	12	0.000515306	-4.01558e-07	
1	13	-0.000314999	2.94574e-07	
1	14	-0.000439605	4.14087e-07	
1	15	-4.08535e-05	2.318e-08	
1	16	0.000221225	-2.56812e-07	
1	17	0.000130341	-1.5033e-07	
1	18	-5.79883e-05	8.89835e-08	
1	19	-0.000100019	1.43802e-07	
1	20	-1.67113e-05	2.92833e-08	
1	21	4.73706e-05	-6.70893e-08	
1	22	3.26952e-05	-3.6701e-08	
1	23	-1.04708e-05	3.69205e-08	
1	24	-2.3879e-05	6.18413e-08	
1	25	-6.25757e-06	3.62686e-08	
1	26	1.05379e-05	1.24704e-08	
1	27	9.36037e-06	1.73576e-08	
1	28	-1.08226e-06	2.23633e-08	
1	29	-6.51655e-06	1.23229e-08	
1	30	-3.53698e-06	-1.90884e-09	
1	31	2.20501e-06	-4.31872e-09	
1	-32	4.80874e-06	9.58503e-09	
1	-31	2.19022e-06	1.70231e-08	
1	-30	-3.56488e-06	-2.01414e-09	
1	-29	-6.54151e-06	-3.47296e-08	
1	-28	-1.09656e-06	-4.01136e-08	
1	-27	9.36212e-06	-1.65244e-08	
1	-26	1.05525e-05	9.55636e-09	
1	-25	-6.23641e-06	-8.69723e-09	
1	-24	-2.38438e-05	-3.24992e-08	
1	-23	-1.04165e-05	-1.27355e-08	
1	-22	3.2753e-05	4.83605e-08	
1	-21	4.74129e-05	6.29908e-08	
1	-20	-1.6689e-05	-3.07342e-08	
1	-19	-0.000100011	-1.38766e-07	
1	-18	-5.79747e-05	-7.40535e-08	
1	-17	0.000130365	1.66922e-07	
1	-16	0.00022124	2.6926e-07	
1	-15	-4.08618e-05	-3.13757e-08	
1	-14	-0.000439616	-4.41116e-07	
1	-13	-0.000314986	-3.14217e-07	
1	-12	0.000515345	4.01851e-07	
1	-11	0.00100499	7.4475e-07	
1	-10	-7.89216e-05	-8.48741e-08	
1	-9	-0.00185313	-1.1988e-06	
1	-8	-0.00124086	-7.14287e-07	
1	-7	0.00265666	1.31128e-06	
1	-6	0.0045306	1.9329e-06	
1	-5	-0.00233294	-8.58139e-07	
1	-4	-0.0132502	-3.87451e-06	
1	-3	-0.00795002	-1.79105e-06	
1	-2	0.0294126	4.4255e-06	
1	-1	0.08244	6.80474e-06	
2	0	0.0424288	1.16854e-06	
2	1	0.0294118	-1.27548e-06	
2	2	0.00386128	-4.80481e-07	
