# Array shape: (24, 24)
1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.555556	0.111111	0.111111	-0.027778	0.000000	0.000000	0.000000	0.000000	-0.166667	-0.083333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.166667	0.000000	-0.083333	0.000000
0.000000	0.000000	0.000000	0.000000	0.111111	0.555556	-0.027778	0.111111	0.000000	0.000000	0.000000	0.000000	-0.083333	-0.166667	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.166667	0.000000	0.083333
0.000000	0.000000	0.000000	0.000000	0.111111	-0.027778	0.555556	0.111111	0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.166667	0.083333	0.000000	0.000000	0.000000	0.000000	-0.083333	0.000000	-0.166667	0.000000
0.000000	0.000000	0.000000	0.000000	-0.027778	0.111111	0.111111	0.555556	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.083333	0.166667	0.000000	0.000000	0.000000	0.000000	0.000000	0.083333	0.000000	0.166667
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	-0.166667	-0.083333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.555556	0.111111	-0.222222	-0.194444	0.000000	0.000000	0.000000	0.000000	0.166667	0.000000	0.000000	-0.166667
0.000000	0.000000	0.000000	0.000000	-0.083333	-0.166667	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.111111	0.555556	-0.194444	-0.222222	0.000000	0.000000	0.000000	0.000000	-0.000000	-0.166667	0.166667	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	-0.000000	0.166667	0.083333	0.000000	0.000000	0.000000	0.000000	-0.222222	-0.194444	0.555556	0.111111	0.000000	0.000000	0.000000	0.000000	0.000000	0.166667	-0.166667	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.083333	0.166667	0.000000	0.000000	0.000000	0.000000	-0.194444	-0.222222	0.111111	0.555556	0.000000	0.000000	0.000000	0.000000	-0.166667	0.000000	0.000000	0.166667
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	0.000000
